order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week,is_weekend
ORD-101178,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,229153,1,229153,COMPLETED,2026-05-23T18:36:54.161076,2026-05-23,Saturday,18,5,21,True
ORD-101179,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,196051,1,196051,COMPLETED,2026-05-23T16:47:54.161076,2026-05-23,Saturday,16,5,21,True
ORD-101180,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,53194,2,106388,PROCESSED,2026-05-24T19:40:54.161076,2026-05-24,Sunday,19,5,21,True
ORD-101181,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,35237,2,70474,COMPLETED,2026-05-24T14:43:54.161076,2026-05-24,Sunday,14,5,21,True
ORD-101182,50423645,Cardigan rajut fashion,Fashion,64700,1,64700,COMPLETED,2026-05-24T13:51:54.161076,2026-05-24,Sunday,13,5,21,True
ORD-101183,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,56185,1,56185,COMPLETED,2026-05-24T15:02:54.161076,2026-05-24,Sunday,15,5,21,True
ORD-101184,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,143185,1,143185,SHIPPED,2026-05-24T14:42:54.161076,2026-05-24,Sunday,14,5,21,True
ORD-101185,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,22772,1,22772,COMPLETED,2026-05-24T21:01:54.161076,2026-05-24,Sunday,21,5,21,True
ORD-101186,25649285,Fashion NY 68 Varsity Jacket,Fashion,140035,2,280070,SHIPPED,2026-05-24T17:57:54.161076,2026-05-24,Sunday,17,5,21,True
ORD-101187,22339853,Kaos Fashion 68 Hitam,Fashion,17530,2,35060,COMPLETED,2026-05-24T20:53:54.161076,2026-05-24,Sunday,20,5,21,True
ORD-101188,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,225677,1,225677,COMPLETED,2026-05-24T16:42:54.161076,2026-05-24,Sunday,16,5,21,True
ORD-101189,33235209,BKK Fashion,Fashion,114536,2,229072,PROCESSED,2026-05-24T14:15:54.161076,2026-05-24,Sunday,14,5,21,True
ORD-101190,50423645,Cardigan rajut fashion,Fashion,79473,1,79473,COMPLETED,2026-05-24T15:24:54.161076,2026-05-24,Sunday,15,5,21,True
ORD-101191,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,98720,2,197440,COMPLETED,2026-05-24T12:17:54.161076,2026-05-24,Sunday,12,5,21,True
ORD-101192,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,80935,1,80935,COMPLETED,2026-05-24T11:44:54.161076,2026-05-24,Sunday,11,5,21,True
ORD-101193,22019397,Jaket Bomber Fashion,Fashion,106951,1,106951,CANCELLED,2026-05-24T17:56:54.161076,2026-05-24,Sunday,17,5,21,True
ORD-101194,62583289,Crewnack Off white Fashion,Fashion,118626,1,118626,COMPLETED,2026-05-24T19:57:54.161076,2026-05-24,Sunday,19,5,21,True
ORD-101195,50423645,Cardigan rajut fashion,Fashion,77725,1,77725,COMPLETED,2026-05-24T18:58:54.161076,2026-05-24,Sunday,18,5,21,True
ORD-101196,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,336327,1,336327,CANCELLED,2026-05-24T14:23:54.161076,2026-05-24,Sunday,14,5,21,True
ORD-101197,47393802,Hodie Champion Fashion sz M 62x57,Fashion,149613,1,149613,COMPLETED,2026-05-24T19:58:54.161076,2026-05-24,Sunday,19,5,21,True
ORD-101198,56293620,Atasan HANA FASHION,Fashion,50981,1,50981,COMPLETED,2026-05-25T18:55:54.161076,2026-05-25,Monday,18,5,22,False
ORD-101199,39613896,Hodie Fashion sz M 67x55,Fashion,80677,2,161354,SHIPPED,2026-05-25T20:26:54.161076,2026-05-25,Monday,20,5,22,False
ORD-101200,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,11464065,1,11464065,COMPLETED,2026-05-25T18:47:54.161076,2026-05-25,Monday,18,5,22,False
ORD-101201,22339853,Kaos Fashion 68 Hitam,Fashion,15496,2,30992,PROCESSED,2026-05-25T15:06:54.161076,2026-05-25,Monday,15,5,22,False
ORD-101202,39613896,Hodie Fashion sz M 67x55,Fashion,77177,1,77177,COMPLETED,2026-05-25T15:52:54.161076,2026-05-25,Monday,15,5,22,False
ORD-101203,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,19841,2,39682,COMPLETED,2026-05-25T09:41:54.161076,2026-05-25,Monday,9,5,22,False
ORD-101204,3650811,TB fashion,Fashion,182461,1,182461,COMPLETED,2026-05-25T12:40:54.161076,2026-05-25,Monday,12,5,22,False
ORD-101205,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,46635,1,46635,COMPLETED,2026-05-25T13:49:54.161076,2026-05-25,Monday,13,5,22,False
ORD-101206,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,433574,2,867148,SHIPPED,2026-05-25T17:20:54.161076,2026-05-25,Monday,17,5,22,False
ORD-101207,75547289,PRELOVED Fashion Today Shirt,Fashion,53152,2,106304,COMPLETED,2026-05-26T13:20:54.161076,2026-05-26,Tuesday,13,5,22,False
ORD-101208,76724915,Brand fashion jepang ills,Fashion,106579,1,106579,PROCESSED,2026-05-26T13:53:54.161076,2026-05-26,Tuesday,13,5,22,False
ORD-101209,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12792,1,12792,COMPLETED,2026-05-26T20:40:54.161076,2026-05-26,Tuesday,20,5,22,False
ORD-101210,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,64482,2,128964,COMPLETED,2026-05-26T13:10:54.161076,2026-05-26,Tuesday,13,5,22,False
ORD-101211,25649285,Fashion NY 68 Varsity Jacket,Fashion,160734,1,160734,COMPLETED,2026-05-26T14:23:54.161076,2026-05-26,Tuesday,14,5,22,False
ORD-101212,39613896,Hodie Fashion sz M 67x55,Fashion,66285,2,132570,COMPLETED,2026-05-26T17:58:54.161076,2026-05-26,Tuesday,17,5,22,False
ORD-101213,29880574,Max Fashion shirt O neck size S,Fashion,60371,2,120742,COMPLETED,2026-05-26T14:55:54.161076,2026-05-26,Tuesday,14,5,22,False
ORD-101214,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,76836,1,76836,SHIPPED,2026-05-26T12:38:54.161076,2026-05-26,Tuesday,12,5,22,False
ORD-101215,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,35461,3,106383,COMPLETED,2026-05-26T17:26:54.161076,2026-05-26,Tuesday,17,5,22,False
ORD-101216,62583289,Crewnack Off white Fashion,Fashion,129045,1,129045,COMPLETED,2026-05-26T14:15:54.161076,2026-05-26,Tuesday,14,5,22,False
ORD-101217,33235209,BKK Fashion,Fashion,97493,1,97493,COMPLETED,2026-05-27T08:20:54.161076,2026-05-27,Wednesday,8,5,22,False
ORD-101218,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,47274,1,47274,COMPLETED,2026-05-27T15:38:54.161076,2026-05-27,Wednesday,15,5,22,False
ORD-101219,56293620,Atasan HANA FASHION,Fashion,44911,1,44911,PROCESSED,2026-05-27T11:30:54.161076,2026-05-27,Wednesday,11,5,22,False
ORD-101220,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,44650,3,133950,COMPLETED,2026-05-27T21:47:54.161076,2026-05-27,Wednesday,21,5,22,False
ORD-101221,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,13552346,1,13552346,CANCELLED,2026-05-27T15:42:54.161076,2026-05-27,Wednesday,15,5,22,False
ORD-101222,95204375,[NETT] Fashion Today kemeja putih,Fashion,150826,1,150826,COMPLETED,2026-05-27T10:10:54.161076,2026-05-27,Wednesday,10,5,22,False
ORD-101223,67661682,Blouse fashion,Fashion,51783,1,51783,COMPLETED,2026-05-27T16:45:54.161076,2026-05-27,Wednesday,16,5,22,False
ORD-101224,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,115478,1,115478,CANCELLED,2026-05-27T14:31:54.161076,2026-05-27,Wednesday,14,5,22,False
ORD-101225,95204375,[NETT] Fashion Today kemeja putih,Fashion,121580,2,243160,COMPLETED,2026-05-28T20:48:54.161076,2026-05-28,Thursday,20,5,22,False
ORD-101226,56293620,Atasan HANA FASHION,Fashion,42972,1,42972,COMPLETED,2026-05-28T13:31:54.161076,2026-05-28,Thursday,13,5,22,False
ORD-101227,62583289,Crewnack Off white Fashion,Fashion,126914,1,126914,COMPLETED,2026-05-28T17:12:54.161076,2026-05-28,Thursday,17,5,22,False
ORD-101228,62583289,Crewnack Off white Fashion,Fashion,97325,1,97325,COMPLETED,2026-05-28T16:29:54.161076,2026-05-28,Thursday,16,5,22,False
ORD-101229,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1258070,1,1258070,COMPLETED,2026-05-28T16:45:54.161076,2026-05-28,Thursday,16,5,22,False
ORD-101230,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,20133,1,20133,SHIPPED,2026-05-28T19:07:54.161076,2026-05-28,Thursday,19,5,22,False
ORD-101231,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,43654,1,43654,COMPLETED,2026-05-28T13:32:54.161076,2026-05-28,Thursday,13,5,22,False
ORD-101232,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,11342,2,22684,CANCELLED,2026-05-29T16:33:54.161076,2026-05-29,Friday,16,5,22,False
ORD-101233,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12681,1,12681,COMPLETED,2026-05-29T14:06:54.161076,2026-05-29,Friday,14,5,22,False
ORD-101234,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,93801,1,93801,COMPLETED,2026-05-29T17:37:54.161076,2026-05-29,Friday,17,5,22,False
ORD-101235,62349101,Longsleeve Lacoste Fashion,Fashion,67305,2,134610,SHIPPED,2026-05-29T11:42:54.161076,2026-05-29,Friday,11,5,22,False
ORD-101236,75547289,PRELOVED Fashion Today Shirt,Fashion,71475,1,71475,COMPLETED,2026-05-29T16:02:54.161076,2026-05-29,Friday,16,5,22,False
ORD-101237,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,378434,1,378434,CANCELLED,2026-05-29T21:58:54.161076,2026-05-29,Friday,21,5,22,False
ORD-101238,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12453,1,12453,COMPLETED,2026-05-29T18:51:54.161076,2026-05-29,Friday,18,5,22,False
ORD-101239,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,342274,1,342274,COMPLETED,2026-05-30T12:15:54.161076,2026-05-30,Saturday,12,5,22,True
ORD-101240,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,43432,1,43432,SHIPPED,2026-05-30T13:18:54.161076,2026-05-30,Saturday,13,5,22,True
ORD-101241,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,406569,2,813138,COMPLETED,2026-05-30T12:27:54.161076,2026-05-30,Saturday,12,5,22,True
ORD-101242,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,57058,2,114116,COMPLETED,2026-05-30T15:23:54.161076,2026-05-30,Saturday,15,5,22,True
ORD-101243,67661682,Blouse fashion,Fashion,53908,1,53908,COMPLETED,2026-05-30T15:38:54.161076,2026-05-30,Saturday,15,5,22,True
ORD-101244,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1069014,1,1069014,COMPLETED,2026-05-30T15:40:54.161076,2026-05-30,Saturday,15,5,22,True
ORD-101245,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1105336,1,1105336,COMPLETED,2026-05-30T22:41:54.161076,2026-05-30,Saturday,22,5,22,True
ORD-101246,47393802,Hodie Champion Fashion sz M 62x57,Fashion,152672,2,305344,COMPLETED,2026-05-30T16:05:54.161076,2026-05-30,Saturday,16,5,22,True
ORD-101247,29880574,Max Fashion shirt O neck size S,Fashion,69458,1,69458,COMPLETED,2026-05-31T16:08:54.161076,2026-05-31,Sunday,16,5,22,True
ORD-101248,47393802,Hodie Champion Fashion sz M 62x57,Fashion,148393,2,296786,COMPLETED,2026-05-31T16:03:54.161076,2026-05-31,Sunday,16,5,22,True
ORD-101249,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,16845,1,16845,COMPLETED,2026-05-31T12:06:54.161076,2026-05-31,Sunday,12,5,22,True
ORD-101250,29880574,Max Fashion shirt O neck size S,Fashion,62006,1,62006,COMPLETED,2026-05-31T14:05:54.161076,2026-05-31,Sunday,14,5,22,True
ORD-101251,67661682,Blouse fashion,Fashion,59810,1,59810,SHIPPED,2026-05-31T16:53:54.161076,2026-05-31,Sunday,16,5,22,True
ORD-101252,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,37327,1,37327,COMPLETED,2026-05-31T17:46:54.161076,2026-05-31,Sunday,17,5,22,True
ORD-101253,29880574,Max Fashion shirt O neck size S,Fashion,59398,2,118796,COMPLETED,2026-05-31T19:58:54.161076,2026-05-31,Sunday,19,5,22,True
ORD-101254,3650811,TB fashion,Fashion,139693,1,139693,COMPLETED,2026-05-31T22:43:54.161076,2026-05-31,Sunday,22,5,22,True
ORD-101255,62349101,Longsleeve Lacoste Fashion,Fashion,63501,1,63501,COMPLETED,2026-05-31T15:41:54.161076,2026-05-31,Sunday,15,5,22,True
ORD-101256,75547289,PRELOVED Fashion Today Shirt,Fashion,59208,1,59208,COMPLETED,2026-05-31T17:46:54.161076,2026-05-31,Sunday,17,5,22,True
ORD-101257,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,79641,1,79641,COMPLETED,2026-05-31T17:44:54.161076,2026-05-31,Sunday,17,5,22,True
ORD-101258,47393802,Hodie Champion Fashion sz M 62x57,Fashion,122527,1,122527,COMPLETED,2026-05-31T12:07:54.161076,2026-05-31,Sunday,12,5,22,True
ORD-101259,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,59693,3,179079,COMPLETED,2026-06-01T13:41:54.161076,2026-06-01,Monday,13,6,23,False
ORD-101260,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,115042,1,115042,COMPLETED,2026-06-01T18:19:54.161076,2026-06-01,Monday,18,6,23,False
ORD-101261,29880574,Max Fashion shirt O neck size S,Fashion,58781,1,58781,PROCESSED,2026-06-01T12:47:54.161076,2026-06-01,Monday,12,6,23,False
ORD-101262,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,80854,1,80854,COMPLETED,2026-06-02T16:36:54.161076,2026-06-02,Tuesday,16,6,23,False
ORD-101263,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,31610,1,31610,COMPLETED,2026-06-02T17:26:54.161076,2026-06-02,Tuesday,17,6,23,False
ORD-101264,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,73991,2,147982,COMPLETED,2026-06-02T16:31:54.161076,2026-06-02,Tuesday,16,6,23,False
ORD-101265,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,39774,1,39774,COMPLETED,2026-06-02T17:52:54.161076,2026-06-02,Tuesday,17,6,23,False
ORD-101266,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,60078,1,60078,COMPLETED,2026-06-02T09:35:54.161076,2026-06-02,Tuesday,9,6,23,False
ORD-101267,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,347796,1,347796,COMPLETED,2026-06-02T20:39:54.161076,2026-06-02,Tuesday,20,6,23,False
ORD-101268,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,412652,1,412652,COMPLETED,2026-06-02T09:12:54.161076,2026-06-02,Tuesday,9,6,23,False
ORD-101269,75547289,PRELOVED Fashion Today Shirt,Fashion,55350,1,55350,PROCESSED,2026-06-02T13:21:54.161076,2026-06-02,Tuesday,13,6,23,False
ORD-101270,50423645,Cardigan rajut fashion,Fashion,77095,2,154190,PROCESSED,2026-06-02T16:46:54.161076,2026-06-02,Tuesday,16,6,23,False
ORD-101271,1759904,Hoodie Off White Fashion,Fashion,246646,3,739938,COMPLETED,2026-06-02T17:50:54.161076,2026-06-02,Tuesday,17,6,23,False
ORD-101272,39613896,Hodie Fashion sz M 67x55,Fashion,70908,1,70908,COMPLETED,2026-06-03T18:08:54.161076,2026-06-03,Wednesday,18,6,23,False
ORD-101273,3650811,TB fashion,Fashion,171344,1,171344,COMPLETED,2026-06-03T12:31:54.161076,2026-06-03,Wednesday,12,6,23,False
ORD-101274,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,56125,1,56125,COMPLETED,2026-06-03T22:16:54.161076,2026-06-03,Wednesday,22,6,23,False
ORD-101275,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,33946,1,33946,COMPLETED,2026-06-03T19:51:54.161076,2026-06-03,Wednesday,19,6,23,False
ORD-101276,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,283676,1,283676,COMPLETED,2026-06-03T14:31:54.161076,2026-06-03,Wednesday,14,6,23,False
ORD-101277,56293620,Atasan HANA FASHION,Fashion,48558,3,145674,SHIPPED,2026-06-03T18:35:54.161076,2026-06-03,Wednesday,18,6,23,False
ORD-101278,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,86895,2,173790,COMPLETED,2026-06-03T19:06:54.161076,2026-06-03,Wednesday,19,6,23,False
ORD-101279,25649285,Fashion NY 68 Varsity Jacket,Fashion,161269,2,322538,SHIPPED,2026-06-03T16:07:54.161076,2026-06-03,Wednesday,16,6,23,False
ORD-101280,62349101,Longsleeve Lacoste Fashion,Fashion,80070,2,160140,COMPLETED,2026-06-03T19:35:54.161076,2026-06-03,Wednesday,19,6,23,False
ORD-101281,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,11891867,1,11891867,COMPLETED,2026-06-03T12:23:54.161076,2026-06-03,Wednesday,12,6,23,False
ORD-101282,76724915,Brand fashion jepang ills,Fashion,120478,2,240956,PROCESSED,2026-06-04T16:09:54.161076,2026-06-04,Thursday,16,6,23,False
ORD-101283,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,429682,1,429682,COMPLETED,2026-06-04T12:26:54.161076,2026-06-04,Thursday,12,6,23,False
ORD-101284,77608982,Kaos Fashion L,Fashion,36709,1,36709,COMPLETED,2026-06-04T15:05:54.161076,2026-06-04,Thursday,15,6,23,False
ORD-101285,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,84135,1,84135,COMPLETED,2026-06-04T15:09:54.161076,2026-06-04,Thursday,15,6,23,False
ORD-101286,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,113996,1,113996,COMPLETED,2026-06-04T18:26:54.161076,2026-06-04,Thursday,18,6,23,False
ORD-101287,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,120141,2,240282,COMPLETED,2026-06-05T10:00:54.161076,2026-06-05,Friday,10,6,23,False
ORD-101288,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,107399,2,214798,CANCELLED,2026-06-05T14:10:54.161076,2026-06-05,Friday,14,6,23,False
ORD-101289,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1203676,1,1203676,COMPLETED,2026-06-05T17:57:54.161076,2026-06-05,Friday,17,6,23,False
ORD-101290,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,11526,1,11526,COMPLETED,2026-06-05T17:33:54.161076,2026-06-05,Friday,17,6,23,False
ORD-101291,76724915,Brand fashion jepang ills,Fashion,125431,1,125431,PROCESSED,2026-06-05T17:46:54.161076,2026-06-05,Friday,17,6,23,False
ORD-101292,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,31610,2,63220,COMPLETED,2026-06-05T14:58:54.161076,2026-06-05,Friday,14,6,23,False
ORD-101293,62583289,Crewnack Off white Fashion,Fashion,107847,2,215694,COMPLETED,2026-06-05T13:50:54.161076,2026-06-05,Friday,13,6,23,False
ORD-101294,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,11789,1,11789,SHIPPED,2026-06-05T20:25:54.161076,2026-06-05,Friday,20,6,23,False
ORD-101295,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,140056,2,280112,COMPLETED,2026-06-05T16:46:54.161076,2026-06-05,Friday,16,6,23,False
ORD-101296,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,223263,1,223263,COMPLETED,2026-06-05T13:19:54.161076,2026-06-05,Friday,13,6,23,False
ORD-101297,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,77120,2,154240,SHIPPED,2026-06-06T09:37:54.161076,2026-06-06,Saturday,9,6,23,True
ORD-101298,56293620,Atasan HANA FASHION,Fashion,48386,1,48386,CANCELLED,2026-06-06T18:07:54.161076,2026-06-06,Saturday,18,6,23,True
ORD-101299,25649285,Fashion NY 68 Varsity Jacket,Fashion,150585,2,301170,COMPLETED,2026-06-06T16:48:54.161076,2026-06-06,Saturday,16,6,23,True
ORD-101300,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,377823,2,755646,COMPLETED,2026-06-06T16:21:54.161076,2026-06-06,Saturday,16,6,23,True
ORD-101301,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,129560,2,259120,PROCESSED,2026-06-06T16:40:54.161076,2026-06-06,Saturday,16,6,23,True
ORD-101302,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,341465,1,341465,COMPLETED,2026-06-06T15:50:54.161076,2026-06-06,Saturday,15,6,23,True
ORD-101303,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,11857,1,11857,COMPLETED,2026-06-06T16:20:54.161076,2026-06-06,Saturday,16,6,23,True
ORD-101304,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,141350,1,141350,COMPLETED,2026-06-06T15:45:54.161076,2026-06-06,Saturday,15,6,23,True
ORD-101305,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,932778,2,1865556,PROCESSED,2026-06-06T11:30:54.161076,2026-06-06,Saturday,11,6,23,True
ORD-101306,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,36670,1,36670,COMPLETED,2026-06-06T16:33:54.161076,2026-06-06,Saturday,16,6,23,True
ORD-101307,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,39680,2,79360,CANCELLED,2026-06-06T17:44:54.161076,2026-06-06,Saturday,17,6,23,True
ORD-101308,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,69339,2,138678,COMPLETED,2026-06-06T13:31:54.161076,2026-06-06,Saturday,13,6,23,True
ORD-101309,29880574,Max Fashion shirt O neck size S,Fashion,64999,1,64999,COMPLETED,2026-06-06T19:13:54.161076,2026-06-06,Saturday,19,6,23,True
ORD-101310,29880574,Max Fashion shirt O neck size S,Fashion,65922,1,65922,COMPLETED,2026-06-06T21:07:54.161076,2026-06-06,Saturday,21,6,23,True
ORD-101311,50423645,Cardigan rajut fashion,Fashion,61368,2,122736,COMPLETED,2026-06-06T15:33:54.161076,2026-06-06,Saturday,15,6,23,True
ORD-101312,62583289,Crewnack Off white Fashion,Fashion,102196,1,102196,COMPLETED,2026-06-06T15:01:54.161076,2026-06-06,Saturday,15,6,23,True
ORD-101313,62583289,Crewnack Off white Fashion,Fashion,106870,2,213740,COMPLETED,2026-06-07T21:18:54.161076,2026-06-07,Sunday,21,6,23,True
ORD-101314,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,41855,1,41855,COMPLETED,2026-06-07T08:04:54.161076,2026-06-07,Sunday,8,6,23,True
ORD-101315,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,13889450,1,13889450,PROCESSED,2026-06-07T16:50:54.161076,2026-06-07,Sunday,16,6,23,True
ORD-101316,1759904,Hoodie Off White Fashion,Fashion,237602,1,237602,SHIPPED,2026-06-07T17:32:54.161076,2026-06-07,Sunday,17,6,23,True
ORD-101317,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,215994,1,215994,SHIPPED,2026-06-07T15:20:54.161076,2026-06-07,Sunday,15,6,23,True
ORD-101318,82462371,crewneck fashion,Fashion,81606,2,163212,COMPLETED,2026-06-07T15:25:54.161076,2026-06-07,Sunday,15,6,23,True
ORD-101319,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,102658,1,102658,COMPLETED,2026-06-07T20:41:54.161076,2026-06-07,Sunday,20,6,23,True
ORD-101320,82462371,crewneck fashion,Fashion,82801,2,165602,SHIPPED,2026-06-07T16:45:54.161076,2026-06-07,Sunday,16,6,23,True
ORD-101321,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,47466,1,47466,COMPLETED,2026-06-07T16:39:54.161076,2026-06-07,Sunday,16,6,23,True
ORD-101322,64383180,Batik keris fashion batik keris,Fashion,161201,1,161201,COMPLETED,2026-06-07T16:30:54.161076,2026-06-07,Sunday,16,6,23,True
ORD-101323,22019397,Jaket Bomber Fashion,Fashion,111274,1,111274,COMPLETED,2026-06-08T21:13:54.161076,2026-06-08,Monday,21,6,24,False
